,City,Metro,CountyName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
19,Aurora,Denver-Aurora-Lakewood,Arapahoe County,127216.0,127614.0,128113.0,128844.0,129522.0,131318.0,133414.0,135574.0,137419.0,139311.0,141451.0,143636.0,145702.0,148015.0,149845.0,151442.0,152489.0,153455.0,154656.0,155867.0,157660.0,159312.0,161349.0,163115.0,164739.0,166157.0,167402.0,168531.0,170203.0,172036.0,174442.0,176277.0,178773.0,181061.0,183424.0,186045.0,189370.0,193005.0,196375.0,199437.0,202334.0,204875.0,207013.0,209570.0,212350.0,216031.0,219354.0,223046.0,226230.0,229620.0,232927.0,236400.0,239810.0,242442.0,244800.0,246829.0,248928.0,251324.0,253961.0,256893.0,259706.0,262290.0,264796.0,266738.0,268839.0,270746.0,272754.0,274464.0,276681.0,278906.0,280722.0,283722.0,286875.0,290394.0,292922.0,296009.0,299208.0,301924.0,304171.0,306398.0,308286.0,309841.0,311767.0,313493.0,314872.0,316568.0,318058.0,319443.0,319775.0,319834.0,319376.0,318893.0,319212.0,320340.0,322385.0,324979.0,328049.0,329845.0,331555.0,333190.0,335187.0,336435.0,337527.0,339543.0,342785.0,346920.0,351039.0,355121.0,359614.0,364673.0,369860.0,375787.0,383269.0,392247.0,401579.0,409706.0,415793.0,420845.0,425711.0,431132.0,438169.0,446254.0,456937.0,464929.0,471429.0,472474.0,471340.0
20,Denver,Denver-Aurora-Lakewood,Denver County,397707.0,397702.0,399293.0,400770.0,401493.0,402561.0,405629.0,410312.0,415074.0,417075.0,419767.0,423583.0,427270.0,431008.0,432767.0,436223.0,439851.0,445214.0,450226.0,454665.0,457825.0,461522.0,464471.0,468247.0,471855.0,476021.0,478429.0,480770.0,486591.0,491335.0,493685.0,493187.0,495188.0,499467.0,504677.0,510557.0,513030.0,516642.0,519433.0,524998.0,524817.0,524660.0,525940.0,531667.0,537892.0,543708.0,548559.0,553983.0,559720.0,565112.0,568059.0,570671.0,573694.0,575897.0,577762.0,580037.0,584440.0,587881.0,591822.0,596402.0,600374.0,603901.0,608875.0,613248.0,619116.0,621743.0,624341.0,624651.0,626477.0,630187.0,634460.0,638099.0,641734.0,644882.0,647699.0,651706.0,657836.0,663182.0,667615.0,671202.0,676542.0,681524.0,684194.0,686212.0,688190.0,688692.0,688277.0,688173.0,688915.0,688854.0,686825.0,686348.0,685217.0,684602.0,683345.0,685308.0,689541.0,693784.0,698614.0,699636.0,701070.0,699990.0,701410.0,703058.0,707211.0,713962.0,722688.0,730043.0,738511.0,747899.0,758020.0,767238.0,779804.0,797004.0,816015.0,829241.0,838158.0,844530.0,854367.0,864819.0,875395.0,887395.0,906933.0,930250.0,950401.0,957925.0,952906.0
21,Denver,Denver-Aurora-Lakewood,Denver County,313304.0,313369.0,314366.0,315626.0,316783.0,319419.0,323353.0,328076.0,331891.0,334434.0,337123.0,341182.0,343824.0,346976.0,348546.0,352112.0,353889.0,355835.0,358390.0,362977.0,366968.0,370389.0,372400.0,376112.0,379407.0,383212.0,385215.0,388125.0,393056.0,396096.0,397305.0,396151.0,397862.0,400944.0,405882.0,411133.0,415522.0,420942.0,425678.0,430657.0,430092.0,429828.0,430722.0,435116.0,439692.0,443637.0,448068.0,452141.0,456489.0,460647.0,463459.0,466068.0,469270.0,472063.0,474598.0,476277.0,479692.0,483369.0,487778.0,491973.0,495426.0,499020.0,504884.0,509942.0,515452.0,518244.0,520575.0,520756.0,521997.0,524398.0,528443.0,532115.0,537119.0,541567.0,546403.0,551353.0,557540.0,563059.0,567799.0,571188.0,575521.0,579183.0,581958.0,583264.0,584168.0,583976.0,582860.0,581497.0,580266.0,578991.0,577333.0,577120.0,576480.0,575827.0,575041.0,577592.0,581990.0,585801.0,589028.0,590228.0,592575.0,592554.0,593282.0,594448.0,598295.0,604506.0,611421.0,617618.0,624637.0,631589.0,638939.0,646452.0,659164.0,675528.0,693304.0,704841.0,712964.0,719080.0,727913.0,738088.0,747734.0,757576.0,772493.0,789718.0,802079.0,804277.0,797030.0
22,Longmont,Boulder,Boulder County,197551.0,198475.0,199487.0,200716.0,200742.0,200874.0,201637.0,202658.0,203687.0,205034.0,205926.0,206825.0,207495.0,208546.0,209835.0,210446.0,211936.0,213389.0,215953.0,217510.0,219584.0,221767.0,224193.0,225436.0,226193.0,227064.0,229217.0,231461.0,233383.0,234644.0,235847.0,237453.0,238580.0,240254.0,242391.0,245572.0,248486.0,250716.0,253202.0,255535.0,259592.0,263472.0,267887.0,271676.0,275761.0,279510.0,283738.0,289137.0,294004.0,296427.0,297994.0,299969.0,303248.0,306169.0,309383.0,312543.0,315432.0,318020.0,320842.0,322499.0,324419.0,327026.0,331099.0,335208.0,336800.0,337567.0,337909.0,339989.0,341932.0,343776.0,345522.0,348572.0,350382.0,351635.0,351655.0,352752.0,355103.0,358200.0,361793.0,364806.0,367743.0,370709.0,373120.0,374967.0,376945.0,378866.0,380709.0,382334.0,383851.0,384258.0,383759.0,383221.0,382704.0,381525.0,381385.0,382919.0,385718.0,386876.0,387350.0,387494.0,387798.0,388120.0,388245.0,389814.0,392824.0,398025.0,402984.0,406966.0,411530.0,418806.0,426838.0,435536.0,444746.0,456425.0,467021.0,474389.0,479257.0,482878.0,488423.0,495844.0,505773.0,515032.0,525450.0,535821.0,545828.0,545891.0,539793.0
23,Greeley,Greeley,Weld County,123461.0,123864.0,124229.0,125443.0,126451.0,127054.0,127613.0,127942.0,128926.0,129200.0,129694.0,129708.0,130147.0,130875.0,132675.0,134457.0,136633.0,137956.0,139496.0,140333.0,140899.0,141317.0,142052.0,143461.0,145120.0,146714.0,148173.0,150237.0,152221.0,154274.0,155457.0,156834.0,157936.0,160003.0,162478.0,164596.0,166560.0,168331.0,170910.0,172935.0,175188.0,177240.0,179213.0,180900.0,182247.0,183814.0,185255.0,186591.0,187910.0,188753.0,190012.0,191783.0,193779.0,195524.0,197027.0,198777.0,200926.0,202812.0,205314.0,207886.0,210885.0,213418.0,215754.0,217959.0,221076.0,224340.0,227685.0,229982.0,231962.0,232869.0,233671.0,235070.0,237247.0,240167.0,243397.0,246846.0,249917.0,252656.0,255371.0,258427.0,260745.0,263252.0,265444.0,267822.0,270037.0,272115.0,273493.0,274214.0,274143.0,274967.0,275770.0,277232.0,278446.0,279483.0,280902.0,281779.0,283150.0,284495.0,286188.0,286551.0,286425.0,286269.0,287131.0,288812.0,291139.0,293883.0,296245.0,298379.0,300553.0,304413.0,308304.0,313484.0,319357.0,326337.0,334225.0,340672.0,346734.0,351223.0,355348.0,359049.0,362679.0,369367.0,376218.0,384160.0,387893.0,390001.0,389985.0
24,Ken Caryl,Denver-Aurora-Lakewood,Jefferson County,284459.0,284466.0,284451.0,285185.0,287815.0,290523.0,293768.0,295369.0,297220.0,299108.0,301649.0,303778.0,305924.0,308358.0,311637.0,314486.0,316562.0,318136.0,320245.0,322859.0,325166.0,327033.0,328865.0,331823.0,333966.0,336352.0,337340.0,338629.0,339731.0,341322.0,343415.0,344867.0,346815.0,349222.0,352917.0,356392.0,361406.0,365535.0,369363.0,372130.0,375224.0,378235.0,380345.0,383688.0,387199.0,392042.0,395533.0,400064.0,402118.0,405479.0,409017.0,413562.0,416286.0,417974.0,419999.0,423140.0,425841.0,428778.0,431409.0,434346.0,437576.0,441966.0,447066.0,451937.0,455150.0,456648.0,456368.0,455844.0,456940.0,459375.0,462710.0,465619.0,467862.0,469676.0,470965.0,472705.0,474397.0,477799.0,480189.0,482473.0,484821.0,487914.0,492012.0,492827.0,494282.0,496383.0,498603.0,499948.0,498827.0,499193.0,499135.0,500634.0,501757.0,503882.0,504599.0,506521.0,510072.0,511954.0,514050.0,514344.0,515892.0,516187.0,518272.0,522887.0,529133.0,535240.0,541916.0,548505.0,556854.0,564163.0,574760.0,584913.0,601392.0,617277.0,632947.0,641336.0,647466.0,652851.0,661311.0,672277.0,683376.0,698210.0,712483.0,728064.0,736846.0,738628.0,733855.0
25,Denver,Denver-Aurora-Lakewood,Denver County,188076.0,187782.0,188197.0,188844.0,189893.0,191392.0,193347.0,195440.0,197214.0,198199.0,199490.0,200935.0,202924.0,204568.0,206372.0,208180.0,210494.0,212963.0,215747.0,218281.0,220367.0,221939.0,223060.0,224770.0,226065.0,227607.0,228479.0,229952.0,232669.0,234653.0,235750.0,235990.0,237581.0,239695.0,241797.0,243943.0,246694.0,250080.0,253127.0,255959.0,258432.0,261043.0,264183.0,267240.0,270583.0,273894.0,277339.0,280315.0,283004.0,285557.0,287642.0,289859.0,291953.0,294187.0,295869.0,297758.0,299932.0,302700.0,305458.0,308458.0,311734.0,315347.0,318908.0,320942.0,322839.0,324499.0,326234.0,327078.0,328369.0,330536.0,333305.0,336341.0,338935.0,341356.0,343708.0,347082.0,351004.0,354089.0,355891.0,356508.0,357731.0,359549.0,361627.0,362801.0,363130.0,363360.0,363263.0,363166.0,362606.0,362254.0,361804.0,361502.0,361916.0,362257.0,363260.0,364870.0,367141.0,369053.0,370669.0,371753.0,371743.0,372008.0,372190.0,374078.0,375765.0,379757.0,384074.0,388650.0,392209.0,395809.0,399032.0,403177.0,409846.0,419131.0,429599.0,437606.0,443179.0,447401.0,452971.0,459975.0,467388.0,475322.0,485997.0,497309.0,505738.0,507861.0,505236.0
26,Golden,Denver-Aurora-Lakewood,Jefferson County,327983.0,328325.0,329043.0,330696.0,333470.0,336532.0,339423.0,340419.0,341777.0,343329.0,346360.0,348312.0,350836.0,353573.0,357401.0,360129.0,362579.0,365018.0,369110.0,372835.0,375260.0,376498.0,377863.0,381202.0,383375.0,386122.0,387138.0,389298.0,391139.0,392682.0,394150.0,394966.0,396867.0,400327.0,405055.0,410005.0,415984.0,420823.0,425459.0,428790.0,432399.0,435760.0,438171.0,442219.0,446491.0,451545.0,455351.0,459509.0,461853.0,465500.0,469920.0,475097.0,477807.0,479258.0,481620.0,485418.0,489249.0,492192.0,495252.0,498139.0,501695.0,507176.0,513036.0,519348.0,522658.0,524547.0,523918.0,523425.0,524483.0,527569.0,531520.0,535610.0,539662.0,543544.0,546762.0,549853.0,552295.0,556239.0,560089.0,564378.0,569539.0,574250.0,579683.0,580758.0,582269.0,584878.0,588055.0,590059.0,588646.0,588093.0,587829.0,589639.0,590761.0,592890.0,593558.0,596655.0,601235.0,604766.0,607771.0,608790.0,610622.0,611810.0,615185.0,622428.0,631371.0,641031.0,650610.0,660096.0,670646.0,679859.0,692360.0,704290.0,723326.0,741973.0,760751.0,771390.0,779689.0,786789.0,796735.0,810192.0,823838.0,841646.0,859446.0,878377.0,889095.0,890329.0,884673.0
27,Commerce City,Denver-Aurora-Lakewood,Adams County,163779.0,164203.0,163932.0,163911.0,164715.0,166727.0,168818.0,170492.0,172026.0,174211.0,176495.0,178127.0,179770.0,182273.0,184333.0,186339.0,187882.0,189958.0,191614.0,194028.0,196225.0,199153.0,201820.0,204401.0,206186.0,207141.0,209018.0,210776.0,213134.0,216063.0,219674.0,222748.0,225164.0,227567.0,230352.0,232969.0,236024.0,239446.0,243716.0,247383.0,250034.0,252342.0,254497.0,257745.0,260430.0,263844.0,266526.0,269421.0,271809.0,274762.0,277464.0,280808.0,283991.0,286758.0,289110.0,290799.0,292223.0,294391.0,297527.0,301175.0,304549.0,306938.0,309621.0,311273.0,313681.0,315960.0,317944.0,319738.0,321517.0,323481.0,324428.0,326603.0,329226.0,332843.0,335606.0,339456.0,342484.0,344718.0,345797.0,346905.0,348177.0,349782.0,352731.0,355484.0,356366.0,357065.0,356642.0,356463.0,354862.0,354195.0,353754.0,354141.0,354417.0,354637.0,355316.0,356911.0,359880.0,361496.0,363791.0,365842.0,367924.0,368322.0,369800.0,372322.0,376956.0,380994.0,385932.0,390641.0,396603.0,402782.0,408624.0,415219.0,423064.0,433425.0,444177.0,454022.0,461677.0,469383.0,476244.0,483220.0,489697.0,498318.0,510252.0,520459.0,528614.0,529826.0,528321.0
28,Denver,Denver-Aurora-Lakewood,Denver County,245923.0,245655.0,245946.0,247809.0,248431.0,250299.0,252325.0,255939.0,259117.0,261772.0,264198.0,267369.0,270274.0,274029.0,276671.0,280367.0,283842.0,287298.0,290503.0,293983.0,297382.0,300937.0,303881.0,307781.0,310606.0,313092.0,314148.0,316374.0,321505.0,324940.0,326426.0,325580.0,327274.0,330300.0,335274.0,341065.0,346597.0,351962.0,356964.0,362034.0,363870.0,366226.0,370987.0,378061.0,384032.0,388988.0,393022.0,397475.0,399706.0,402344.0,403964.0,406778.0,410545.0,412739.0,415299.0,416354.0,419747.0,422681.0,426412.0,430438.0,430599.0,431621.0,433258.0,437080.0,441649.0,443779.0,447249.0,447882.0,449770.0,452309.0,456044.0,460626.0,464085.0,467595.0,473359.0,481364.0,491024.0,497094.0,501509.0,504130.0,507842.0,511681.0,514642.0,516252.0,518382.0,520002.0,521188.0,519828.0,518489.0,517348.0,516634.0,516101.0,513848.0,512258.0,510491.0,511598.0,514079.0,516344.0,519474.0,519538.0,520247.0,519896.0,520454.0,521963.0,524387.0,528912.0,533665.0,538422.0,544740.0,552083.0,558925.0,565328.0,575424.0,590085.0,605921.0,615764.0,621334.0,625911.0,633473.0,642813.0,651768.0,661602.0,673611.0,687562.0,698107.0,700806.0,695014.0
29,Colorado Springs,Colorado Springs,El Paso County,160203.0,160525.0,160740.0,160359.0,160820.0,161997.0,163942.0,164919.0,165531.0,165673.0,166295.0,166899.0,167649.0,168864.0,170832.0,172303.0,173302.0,173475.0,173487.0,174068.0,174449.0,175050.0,175455.0,176334.0,176814.0,176966.0,176576.0,176283.0,176090.0,176047.0,176179.0,176000.0,176302.0,177032.0,177977.0,179623.0,180706.0,181983.0,182618.0,183977.0,185743.0,187056.0,188318.0,189291.0,190651.0,191659.0,193078.0,194213.0,195223.0,196488.0,198324.0,200789.0,202387.0,203840.0,205263.0,206895.0,208502.0,209783.0,211593.0,213691.0,216007.0,217937.0,219848.0,221765.0,223865.0,226026.0,228530.0,231101.0,233337.0,235894.0,238738.0,241841.0,242763.0,243749.0,244993.0,248148.0,250799.0,252691.0,253506.0,254351.0,255768.0,258013.0,260200.0,262298.0,264133.0,266182.0,267001.0,267127.0,266982.0,267890.0,269666.0,272187.0,274982.0,277777.0,279569.0,280921.0,283148.0,286155.0,289481.0,292596.0,295235.0,297078.0,299429.0,302637.0,307098.0,311542.0,320112.0,326953.0,334572.0,336956.0,,342308.0,347203.0,354000.0,362201.0,369029.0,375500.0,380308.0,384028.0,387829.0,393017.0,399217.0,405154.0,412270.0,418038.0,421212.0,419005.0
30,Lakewood,Denver-Aurora-Lakewood,Jefferson County,214392.0,214393.0,214511.0,214937.0,216514.0,218548.0,221238.0,222692.0,224475.0,226036.0,228590.0,230616.0,232597.0,234416.0,236411.0,238393.0,240315.0,242488.0,245163.0,247840.0,249807.0,251295.0,252483.0,254542.0,256238.0,258316.0,259524.0,261100.0,263337.0,265443.0,267163.0,267885.0,269621.0,272234.0,275823.0,279119.0,283062.0,286820.0,290326.0,293419.0,296312.0,299732.0,302866.0,306949.0,311216.0,315701.0,319048.0,322608.0,325359.0,328677.0,331889.0,335274.0,337852.0,339746.0,341820.0,344531.0,347185.0,349927.0,353005.0,356050.0,359388.0,363271.0,368003.0,372568.0,375994.0,378209.0,378929.0,378965.0,380147.0,382691.0,386172.0,389315.0,392027.0,394390.0,396675.0,399495.0,402353.0,405499.0,407753.0,410033.0,412442.0,415245.0,418270.0,419873.0,421625.0,423575.0,424884.0,425518.0,424815.0,425039.0,425060.0,425888.0,426361.0,427135.0,427377.0,429105.0,432133.0,434432.0,436444.0,437319.0,438495.0,438857.0,440187.0,443430.0,447632.0,452371.0,457680.0,463271.0,469601.0,475267.0,482809.0,491765.0,505125.0,518942.0,532229.0,540125.0,546268.0,550475.0,557183.0,565575.0,573853.0,583827.0,595758.0,609594.0,619116.0,619911.0,614545.0
31,Westminster,Denver-Aurora-Lakewood,Adams County,217744.0,217444.0,217533.0,218376.0,221013.0,223797.0,226788.0,227708.0,228718.0,230121.0,232725.0,234736.0,236674.0,238677.0,241487.0,243553.0,245004.0,246099.0,247747.0,249951.0,251722.0,253301.0,254532.0,256580.0,257697.0,259393.0,260080.0,261234.0,262078.0,263453.0,265594.0,267010.0,268892.0,271133.0,274520.0,277641.0,281832.0,285452.0,288891.0,291444.0,294449.0,297691.0,300240.0,303553.0,306990.0,311035.0,314365.0,318071.0,320552.0,324079.0,328187.0,332899.0,335813.0,337570.0,339713.0,342531.0,345219.0,347584.0,350298.0,353110.0,356019.0,359609.0,363440.0,367507.0,369931.0,371586.0,371353.0,371526.0,372380.0,374808.0,377608.0,380434.0,383577.0,386264.0,388789.0,390719.0,392473.0,395306.0,397588.0,400195.0,402566.0,405305.0,408721.0,409832.0,411212.0,412905.0,414673.0,415422.0,414078.0,413542.0,413319.0,414820.0,416205.0,418173.0,418638.0,420106.0,422500.0,424134.0,425556.0,426077.0,427339.0,428346.0,430674.0,435341.0,440625.0,446114.0,451334.0,456849.0,463781.0,470513.0,479866.0,488863.0,502985.0,517377.0,531476.0,539360.0,544704.0,549522.0,556176.0,564258.0,572236.0,583580.0,595868.0,609770.0,617297.0,617556.0,611036.0
32,Denver,Denver-Aurora-Lakewood,Denver County,198292.0,198162.0,199042.0,200097.0,200750.0,201367.0,202211.0,203514.0,205275.0,206231.0,207454.0,209050.0,210674.0,212573.0,213328.0,214613.0,216407.0,218729.0,221517.0,223601.0,225563.0,227109.0,228277.0,229475.0,230465.0,231699.0,232655.0,234250.0,237226.0,239269.0,240441.0,240940.0,242905.0,245454.0,248262.0,251067.0,255012.0,259781.0,264292.0,267290.0,268300.0,269873.0,273041.0,277463.0,281571.0,285022.0,288262.0,292114.0,295899.0,299321.0,301465.0,302757.0,304220.0,306507.0,309236.0,311767.0,314232.0,315975.0,317857.0,319648.0,322075.0,325045.0,328896.0,331432.0,333737.0,334834.0,336481.0,337209.0,338095.0,339271.0,341131.0,343161.0,345419.0,347567.0,349808.0,352416.0,355783.0,358389.0,360995.0,362671.0,365128.0,366973.0,368054.0,368882.0,368709.0,367972.0,366020.0,363959.0,362610.0,361891.0,361531.0,361696.0,362125.0,362760.0,362601.0,363311.0,363806.0,365027.0,366074.0,367214.0,367491.0,368413.0,369445.0,370809.0,370713.0,371955.0,374368.0,377626.0,380203.0,382345.0,383435.0,385754.0,390036.0,396446.0,403396.0,407953.0,411152.0,413015.0,416477.0,420991.0,424469.0,428825.0,435990.0,445567.0,452852.0,454290.0,451686.0
33,Fort Collins,Fort Collins,Larimer County,255224.0,255129.0,256134.0,257377.0,258592.0,258676.0,259110.0,259673.0,260767.0,261585.0,261926.0,263533.0,265556.0,267694.0,269015.0,270023.0,271664.0,272723.0,274593.0,275893.0,277474.0,278928.0,281093.0,283358.0,285538.0,287588.0,289689.0,291715.0,292418.0,293690.0,295115.0,297585.0,299941.0,302385.0,305271.0,307133.0,308501.0,310666.0,314553.0,319347.0,325625.0,330777.0,335981.0,338572.0,341518.0,343863.0,346312.0,348878.0,351849.0,355889.0,359799.0,363636.0,365330.0,367767.0,369414.0,372257.0,374448.0,376592.0,379321.0,381627.0,385640.0,388833.0,392575.0,395775.0,399566.0,402499.0,404065.0,405287.0,406263.0,407803.0,409238.0,412055.0,414782.0,417714.0,418932.0,419918.0,420627.0,422956.0,424966.0,426601.0,427362.0,429911.0,432239.0,435057.0,436348.0,438900.0,440264.0,440147.0,439060.0,437476.0,437497.0,437454.0,438596.0,438320.0,439532.0,441338.0,444881.0,446538.0,448543.0,450994.0,453587.0,455134.0,455842.0,456717.0,458557.0,462353.0,466049.0,469767.0,474120.0,479594.0,485582.0,490962.0,499033.0,510486.0,521837.0,532724.0,541167.0,549287.0,557204.0,566702.0,576909.0,587120.0,596645.0,607763.0,619021.0,626305.0,627127.0
34,Colorado Springs,Colorado Springs,El Paso County,273714.0,273964.0,274302.0,274558.0,275616.0,277094.0,279149.0,279674.0,279908.0,279609.0,280634.0,281741.0,283000.0,285178.0,287866.0,289402.0,289747.0,289316.0,289300.0,290100.0,290568.0,291612.0,292406.0,293648.0,293796.0,293681.0,293417.0,293246.0,293227.0,293167.0,293794.0,293726.0,294046.0,294985.0,295878.0,298088.0,299552.0,301324.0,301751.0,302537.0,303993.0,304216.0,304110.0,303717.0,304915.0,306260.0,308127.0,309183.0,310158.0,311560.0,313683.0,316595.0,318206.0,319762.0,320816.0,322075.0,323598.0,325225.0,327362.0,330191.0,333320.0,336378.0,338829.0,340626.0,342617.0,344171.0,346366.0,348273.0,350417.0,353046.0,356158.0,359048.0,360727.0,362386.0,364274.0,366885.0,369365.0,371601.0,373183.0,374592.0,377152.0,380232.0,383553.0,386284.0,388938.0,391353.0,392850.0,393735.0,393944.0,394956.0,396943.0,400034.0,403338.0,405698.0,407297.0,408662.0,411225.0,414469.0,418427.0,422128.0,424812.0,427274.0,429392.0,432918.0,436513.0,441605.0,448432.0,455230.0,462625.0,468265.0,478758.0,488876.0,501658.0,512075.0,522033.0,530627.0,538501.0,546432.0,553170.0,560135.0,567483.0,575694.0,582563.0,592607.0,602020.0,608750.0,607088.0
35,Highlands Ranch,Denver-Aurora-Lakewood,Douglas County,356417.0,358729.0,361449.0,354835.0,349053.0,342857.0,344995.0,346239.0,348902.0,352056.0,354669.0,357586.0,361332.0,364242.0,367487.0,368355.0,370520.0,372390.0,376283.0,380531.0,383697.0,385695.0,387531.0,390202.0,393627.0,396558.0,399000.0,402172.0,404672.0,406376.0,406543.0,406967.0,407903.0,410227.0,412835.0,415795.0,419465.0,424539.0,428870.0,432002.0,434354.0,438153.0,441375.0,444040.0,446022.0,448450.0,451606.0,454998.0,457450.0,461304.0,465296.0,469468.0,471723.0,472544.0,473768.0,474657.0,475837.0,476913.0,478174.0,480234.0,485544.0,491201.0,495354.0,495321.0,495094.0,495753.0,496542.0,497822.0,499752.0,503094.0,506809.0,511624.0,515434.0,518685.0,521141.0,524383.0,526692.0,527875.0,529114.0,530225.0,531900.0,532413.0,534137.0,534741.0,536268.0,536821.0,538640.0,540911.0,541729.0,542625.0,542264.0,543247.0,543494.0,544270.0,544849.0,546092.0,547578.0,551178.0,552773.0,556323.0,557923.0,560722.0,562595.0,565969.0,571158.0,576298.0,582596.0,590543.0,597286.0,608418.0,619799.0,635914.0,651633.0,669702.0,686946.0,701460.0,710813.0,720185.0,730286.0,744437.0,759693.0,788541.0,805381.0,822000.0,819824.0,820312.0,811232.0
36,Lakewood,Denver-Aurora-Lakewood,Jefferson County,257573.0,257444.0,257639.0,258784.0,261642.0,264495.0,267521.0,268183.0,269397.0,270517.0,273113.0,275102.0,277357.0,279918.0,283385.0,286433.0,288485.0,290425.0,293700.0,297543.0,300432.0,302383.0,303941.0,306604.0,308302.0,310726.0,311550.0,312766.0,313915.0,315904.0,318356.0,320221.0,322150.0,324768.0,327911.0,331246.0,335908.0,340130.0,344493.0,347987.0,352098.0,355862.0,358406.0,361569.0,364893.0,369459.0,373310.0,377837.0,380742.0,384676.0,388406.0,392205.0,394448.0,396051.0,398222.0,400832.0,403282.0,405577.0,408338.0,411563.0,414772.0,418839.0,423456.0,428623.0,432074.0,433455.0,432753.0,431960.0,433156.0,436148.0,439524.0,442791.0,444662.0,445679.0,445840.0,447066.0,449939.0,454461.0,458329.0,461311.0,464679.0,467840.0,471464.0,471800.0,473429.0,475848.0,478644.0,480345.0,479744.0,479874.0,480019.0,481647.0,482491.0,484039.0,484382.0,486658.0,489946.0,492237.0,494122.0,494802.0,495573.0,495669.0,497575.0,502299.0,508959.0,515475.0,523208.0,530268.0,539018.0,546670.0,557864.0,568967.0,585512.0,600898.0,615307.0,622912.0,628246.0,633061.0,640545.0,651360.0,662577.0,677146.0,691573.0,706297.0,715137.0,716107.0,711618.0
